x,y
0.025000211969018693,0.025000182166696305
0.07243437757836851,0.04081157070314625
0.11986854318771835,0.05662295923959619
0.16730270879706818,0.07243434777604613
0.214736874406418,0.08824573631249608
0.26217104001576785,0.10405712484894603
0.3096052056251177,0.11986851338539596
0.3570393712344675,0.13567990192184592
0.4044735368438173,0.15149129045829585
0.4519077024531672,0.1673026789947458
0.499341868062517,0.18311406753119575
0.5467760336718669,0.19892545606764567
0.5942101992812167,0.21473684460409562
0.6416443648905665,0.23054823314054557
0.6890785304999163,0.24635962167699552
0.7365126961092662,0.26217101021344547
0.7839468617186159,0.2779823987498954
0.8313810273279658,0.2937937872863453
0.8788151929373157,0.3096051758227953
0.9262493585466655,0.3254165643592452
0.9736835241560153,0.3412279528956952
1.021117689765365,0.3570393414321451
1.068551855374715,0.37285072996859503
1.1159860209840649,0.388662118505045
1.1634201865934146,0.40447350704149493
1.2250002298504121,0.4250001881271608
1.2697215900668082,0.44736086823535876
1.314442950283204,0.4697215483435568
1.3591643104996,0.49208222845175476
1.4038856707159961,0.5144429085599528
1.448607030932392,0.5368035886681507
1.493328391148788,0.5591642687763487
1.538049751365184,0.5815249488845468
1.6250002358108766,0.625000191107393
1.6724344014202264,0.6408115796438429
1.7198685670295764,0.6566229681802929
1.7673027326389261,0.6724343567167429
1.8147368982482759,0.6882457452531928
1.8621710638576259,0.7040571337896427
1.9096052294669756,0.7198685223260927
1.9570393950763254,0.7356799108625426
2.004473560685675,0.7514912993989926
2.051907726295025,0.7673026879354425
2.099341891904375,0.7831140764718925
2.146776057513725,0.7989254650083424
2.1942102231230747,0.8147368535447923
2.2416443887324244,0.8305482420812422
2.289078554341774,0.8463596306176923
2.336512719951124,0.8621710191541422
2.3839468855604737,0.8779824076905921
2.431381051169824,0.893793796227042
2.4788152167791737,0.9096051847634921
2.5262493823885235,0.925416573299942
2.5736835479978732,0.9412279618363919
2.621117713607223,0.9570393503728418
2.668551879216573,0.9728507389092917
2.7159860448259225,0.9886621274457417
2.7634202104352728,1.0044735159821916
2.82500025369227,1.0250001970678575
2.875000254437328,1.0250001970678575
2.925000255182386,1.0250001970678575
2.975000255927444,1.0250001970678575
3.0250002566725023,1.0250001970678575
3.0750002574175603,1.0250001970678575
3.1250002581626184,1.0250001970678575
3.1750002589076765,1.0250001970678575
3.2250002596527345,1.0250001970678575
3.2750002603977926,1.0250001970678575
3.3250002611428506,1.0250001970678575
3.3750002618879087,1.0250001970678575
3.4250002626329668,1.0250001970678575
3.475000263378025,1.0250001970678575
3.525000264123083,1.0250001970678575
3.575000264868141,1.0250001970678575
3.625000265613199,1.0250001970678575
3.675000266358257,1.0250001970678575
3.725000267103315,1.0250001970678575
3.775000267848373,1.0250001970678575
3.8250002685934312,1.0250001970678575
3.8750002693384893,1.0250001970678575
3.9250002700835473,1.0250001970678575
3.9750002708286054,1.0250001970678575
4.0250002715736635,1.0250001970678575
4.0750002723187215,1.0250001970678575
4.12500027306378,1.0250001970678575
4.175000273808838,1.0250001970678575
4.225000274553896,1.0250001970678575
4.275000275298954,1.0250001970678575
4.325000276044012,1.0250001970678575
4.37500027678907,1.0250001970678575
4.425000277534128,1.0250001970678575
4.475000278279186,1.0250001970678575
4.525000279024244,1.0250001970678575
4.575000279769302,1.0250001970678575
4.62500028051436,1.0250001970678575
4.675000281259418,1.0250001970678575
4.725000282004476,1.0250001970678575
4.775000282749534,1.0250001970678575
4.825000283494592,1.0250001970678575
4.8750002842396505,1.0250001970678575
4.9250002849847085,1.0250001970678575
4.974029319499844,1.0348060039708846
5.02305835401498,1.0446118108739118
5.072087388530115,1.0544176177769389
5.121116423045251,1.064223424679966
5.175000288709999,1.0750001978129156
5.210355628296162,1.1103555373990786
5.275000290200115,1.1750001993030317
5.310355629786278,1.2103555388891947
5.375000291690231,1.2750002007931478
5.397360971798429,1.3197215610095439
5.419721651906627,1.3644429212259397
5.4420823320148255,1.4091642814423357
5.464443012123023,1.4538856416587318
5.486803692231221,1.4986070018751276
5.525000293925405,1.5750002052634962
5.525000293925405,1.6250002060085542
5.525000293925405,1.6750002067536123
5.525000293925405,1.7250002074986703
5.525000293925405,1.7750002082437284
5.525000293925405,1.8250002089887865
5.525000293925405,1.8750002097338445
5.525000293925405,1.9250002104789026
5.525000293925405,1.9750002112239606
5.525000293925405,2.0250002119690187
5.525000293925405,2.0750002127140768
5.525000293925405,2.125000213459135
5.525000293925405,2.175000214204193
5.525000293925405,2.225000214949251
5.525000293925405,2.275000215694309
5.525000293925405,2.325000216439367
5.525000293925405,2.375000217184425
5.525000293925405,2.425000217929483
5.525000293925405,2.4750002186745412
5.525000293925405,2.5250002194195993
5.525000293925405,2.5750002201646573
5.525000293925405,2.6250002209097154
5.525000293925405,2.6750002216547735
5.525000293925405,2.7250002223998315
5.525000293925405,2.7750002231448896
5.525000293925405,2.8250002238899476
5.525000293925405,2.8750002246350057
5.525000293925405,2.9250002253800638
5.525000293925405,2.975000226125122
5.525000293925405,3.02500022687018
5.525000293925405,3.075000227615238
5.525000293925405,3.125000228360296
5.525000293925405,3.175000229105354
5.525000293925405,3.225000229850412
5.525000293925405,3.27500023059547
5.502639613817207,3.319721590811866
5.475000293180347,3.3750002320855863
5.459188904643897,3.422434397694936
5.443377516107447,3.469868563304286
5.425000292435289,3.5250002343207605
5.409188903898839,3.5724343999301102
5.393377515362389,3.61986856553946
5.375000291690231,3.6750002365559347
5.325000290945173,3.7250002373009927
5.325000290945173,3.775000238046051
5.325000290945173,3.825000238791109
5.325000290945173,3.875000239536167
5.347360971053371,3.9197215997525627
5.369721651161569,3.964442959968959
5.392082331269767,4.009164320185355
5.414443011377965,4.053885680401751
5.436803691486163,4.0986070406181465
5.459164371594361,4.143328400834543
5.481525051702559,4.188049761050939
5.503885731810757,4.2327711212673345
5.5262464119189545,4.277492481483731
5.548607092027153,4.322213841700127
5.575000294670463,4.3750002469867475
5.625000295415521,4.425000247731806
5.675000296160579,4.475000248476864
5.7250002969056375,4.525000249221922
5.775000297650696,4.57500024996698
5.825000298395754,4.625000250712038
5.875000299140812,4.675000251457096
5.92500029988587,4.725000252202154
5.975000300630928,4.775000252947212
6.025000301375986,4.82500025369227
6.075000302121044,4.875000254437328
6.125000302866102,4.925000255182386
6.17500030361116,4.975000255927444
6.225000304356218,5.025000256672502
6.275000305101276,5.07500025741756
6.325000305846334,5.125000258162618
6.347360985954532,5.169721618379015
6.3697216660627305,5.21444297859541
6.392082346170929,5.259164338811806
6.42500030733645,5.325000261142851
6.42500030733645,5.375000261887909
6.42500030733645,5.425000262632967
6.42500030733645,5.475000263378025
6.42500030733645,5.525000264123083
6.42500030733645,5.575000264868141
6.42500030733645,5.625000265613199
6.42500030733645,5.675000266358257
6.42500030733645,5.725000267103315
6.42500030733645,5.775000267848373
6.375000306591392,5.825000268593431
6.375000306591392,5.875000269338489
6.375000306591392,5.925000270083547
6.375000306591392,5.975000270828605
6.375000306591392,6.0250002715736635
6.365194499688365,6.074029306088799
6.355388692785338,6.123058340603935
6.345582885882311,6.17208737511907
