x,y
0.025000402703881264,0.025000372901558876
-0.07760579999694528,0.006908026440555659
0.012623998710864726,0.05900229601564888
0.07959482490412029,0.13881568221472662
0.11523020141169127,0.23672141487480758
0.11523020141169127,0.340909954024994
0.07959482490412029,0.438815686685075
0.012623998710864726,0.5186290728841527
-0.07760579999694528,0.5707233424592459
-0.17551076971756174,0.6063579560273524
-0.2734157394381782,0.6419925695954589
-0.37132070915879467,0.6776279461030299
-0.46922567887941113,0.7132633226106009
-0.5671306486000276,0.7488986991181719
-0.6650356183206441,0.7845340756257428
-0.7629405880412605,0.8201694521333138
-0.860845557761877,0.8558048286408848
-0.9587505274824935,0.8914402051484558
-1.05665549720311,0.9270755816560268
-1.1545604669237264,0.9627109581635978
-1.2524654366443428,0.9983463346711687
-1.3503704063649593,1.0339817111787397
-1.4482761390250403,1.0696170876863107
-1.5461818716851212,1.1052524641938817
-1.6440876043452022,1.1408878407014527
-1.7419933370052831,1.1765232172090236
-1.839899069665364,1.2121585937165946
-1.937804802325445,1.2477939702241656
-2.035710534985526,1.2834293467317366
-2.133616267645607,1.3190647232393076
-2.231522000305688,1.3547000997468785
-2.329427732965769,1.3903354762544495
-2.42733346562585,1.4259708527620205
-2.525239198285931,1.4616062292695915
-2.6231449309460118,1.4972416057771625
-2.7210506636060927,1.5328769822847335
-2.8189563962661737,1.5685123587923044
-2.9168621289262546,1.6041477352998754
-3.0147678615863356,1.6397831118074464
-3.1126735942464165,1.6754184883150174
-3.2105793269064975,1.7110538648225884
-3.3084850595665785,1.7466892413301593
-3.411091262267405,1.7647815877911626
-3.5152798014175914,1.7647815877911626
-3.619468340567778,1.7647815877911626
-3.7236568797179643,1.7647815877911626
-3.8278454188681508,1.7647815877911626
-3.932033958018337,1.7647815877911626
-4.036222497168524,1.7647815877911626
-4.14041103631871,1.7647815877911626
-4.2445995754688965,1.7647815877911626
-4.348788114619083,1.7647815877911626
-4.452976653769269,1.7647815877911626
-4.557165192919456,1.7647815877911626
-4.661353732069642,1.7647815877911626
-4.765542271219829,1.7647815877911626
-4.869730810370015,1.7647815877911626
-4.973919349520202,1.7647815877911626
-5.078107888670388,1.7647815877911626
-5.1822964278205745,1.7647815877911626
-5.286484966970761,1.7647815877911626
-5.390673506120947,1.7647815877911626
-5.494862045271134,1.7647815877911626
-5.59905058442132,1.7647815877911626
-5.703239123571507,1.7647815877911626
-5.807427662721693,1.7647815877911626
-5.91161620187188,1.7647815877911626
-6.015804741022066,1.7647815877911626
-6.1199932801722525,1.7647815877911626
-6.224181819322439,1.7647815877911626
-6.328370358472625,1.7647815877911626
-6.432558897622812,1.7647815877911626
-6.536747436772998,1.7647815877911626
-6.640935975923185,1.7647815877911626
-6.745124515073371,1.7647815877911626
-6.849313054223558,1.7647815877911626
-6.953501593373744,1.7647815877911626
-7.0576901325239305,1.7647815877911626
-7.161878671674117,1.7647815877911626
-7.266067210824303,1.7647815877911626
-7.37025574997449,1.7647815877911626
-7.474444289124676,1.7647815877911626
-7.578632828274863,1.7647815877911626
-7.682821367425049,1.7647815877911626
-7.787010288044968,1.7647815877911626
-7.8911992086648866,1.7647815877911626
-7.995388129284805,1.7647815877911626
-8.099577049904724,1.7647815877911626
-8.203765970524643,1.7647815877911626
-8.307954891144561,1.7647815877911626
-8.41214381176448,1.7647815877911626
-8.516332732384399,1.7647815877911626
-8.620521653004317,1.7647815877911626
-8.724710573624236,1.7647815877911626
-8.828899494244155,1.7647815877911626
-8.933088414864073,1.7647815877911626
-9.037277335483992,1.7647815877911626
-9.14146625610391,1.7647815877911626
-9.24565517672383,1.7647815877911626
-9.349844097343748,1.7647815877911626
-9.420502591438634,1.7563419514349334
-9.487185407984043,1.7314975907131611
-9.546140410693596,1.691646210724798
-9.594051101715138,1.6390308534954556
-9.628221634450881,1.5766117241473694
-9.6259446416191,1.5996723324011555
-9.624141434194769,1.6708103339494755
-9.63914349435484,1.7403705766852227
-9.670107392521317,1.8044422329134022
-9.715290574957294,1.859418124845888
-9.772150927367079,1.9022052958936229
-9.837482196651138,1.9304187972905993
-9.905599339389795,1.951581212156725
-9.973716482128452,1.972742101143922
-10.041833243397377,1.9939045160100477
-10.109950386136035,2.0150669308761735
-10.178067528874692,2.0362278198633703
-10.24618467161335,2.057390234729496
-10.314301814352007,2.078552649595622
-10.382418575620932,2.0997135385828187
-10.450535718359589,2.1208759534489445
-10.518652861098246,2.1420368424361413
-10.586770003836904,2.163199257302267
-10.654886765105829,2.184361672168393
-10.723003907844486,2.2055225611555898
-10.791121050583143,2.2266849760217156
-10.8592381933218,2.2478458650089124
-10.927354954590726,2.269008279875038
-10.99547228806425,2.290170694741164
-11.06358924006804,2.311331583728361
-11.131706192071832,2.3324939985944866
-11.199823334810489,2.3536548875816834
-11.267940477549146,2.374817302447809
-11.336057429552937,2.395979717313935
-11.404341465299453,2.4165607723081166
-11.474999768659472,2.4250004086643457
