x,y
0.025000402703881264,0.025000372901558876
0.0741848183052931,0.027425360203023552
0.1228921475736514,0.03467679985376848
0.17064993188910002,0.046684353257512134
0.21699492316959484,0.06333154775615152
0.261477577353769,0.08445690640862985
0.3036664149554943,0.10985551430906243
0.3431522063929798,0.13928100625091566
0.37955194149492866,0.17244795645699612
0.41251254467974535,0.20903464719499149
0.44171429977074267,0.24868618942313292
0.466873951226816,0.29101796519587336
0.48774745170680434,0.33561935843842344
0.50602972065926,0.3813654373033097
0.5233686467027702,0.42746583666823634
0.536392394677908,0.4749565651333249
0.54468137035405,0.5234980956376775
0.5481551710881689,0.5726195778010275
0.5467801011895927,0.6218445357414735
0.5405694987664921,0.6706954898673332
0.5295836063469088,0.7186985884049277
0.5139289865292933,0.7653882037367181
0.4964102628324961,0.8101862583433947
0.475108205384805,0.8532342521659382
0.45031986443551086,0.8942581176502231
0.42234155581226296,0.9330133116315127
0.39145224252383215,0.9692697006939213
0.357903750016215,1.00280216597882
0.3219184101167807,1.0333919733979335
0.28369656982319685,1.060840523422457
0.24343275619334984,1.0849915580202585
0.20132969781430815,1.1057561790911419
0.1576036367313737,1.1231365555895465
0.11248053609469798,1.1372447144786515
0.06618643287472334,1.1483115194700335
0.018936335576972628,1.1566794223719656
-0.02907437587280752,1.1627736591216578
-0.07767402475667627,1.1670537527446683
-0.12671545862947173,1.169959831958167
-0.17607705723328693,1.1718732950151816
-0.2256627892738032,1.173098945544992
-0.27540035717346695,1.173864978344869
-0.32523772699878045,1.1743334022170069
-0.3751389351342881,1.1746143221072347
-0.42507999530156265,1.1747798943580994
-0.4750453995927414,1.1748759770416322
-0.5250253898932781,1.1749309617245338
-0.5750139698735683,1.1749620340472153
-0.6250075306626128,1.1749793944690405
-0.6750039397608152,1.1749889941037963
-0.725001957398761,1.1749942525110344
-0.7750008731900723,1.1749971081815311
-0.8250002853388131,1.174998646777835
-0.8749999692311864,1.1749994697349504
-0.9249998006238632,1.1749999069636345
-0.9749997114497727,1.175000137816834
-1.0249996647434538,1.1750002590030508
-1.0749996405902558,1.1750003222784975
-1.1249996283401493,1.1750003551514925
-1.174999622336192,1.1750003721498803
-1.2249996195923898,1.1750003809011222
-1.2749996185417327,1.1750003853879827
-1.3249996183663053,1.1750003876795543
-1.374999618641332,1.1750003888456662
-1.4249996191472436,1.175000389437027
-1.4749996197710422,1.1750003897359456
-1.524999620454814,1.1750003898865773
-1.5749996211689916,1.1750003899622634
-1.624999621898535,1.1750003900001873
-1.6749996226358197,1.17500039001914
-1.7249996233769933,1.175000390028588
-1.774999624120115,1.1750003900332866
-1.8249996248642102,1.175000390035618
-1.8749996256087906,1.1750003900367723
-1.9249996263536122,1.1750003900373425
-1.9749996270985533,1.1750003900376238
-2.0249996278435534,1.175000390037762
-2.074999628588583,1.17500039003783
-2.1249996293336273,1.1750003900378636
-2.1749996300786787,1.1750003900378803
-2.224999630823734,1.1750003900378894
-2.2749996315687913,1.175000390037896
-2.3249996323138507,1.175000390037904
-2.3749996330589123,1.1750003900379176
-2.424999633803978,1.1750003900379438
-2.474999634549053,1.1750003900379973
-2.524999635294145,1.1750003900381059
-2.5749996360392724,1.1750003900383268
-2.624999636784471,1.1750003900387753
-2.6749996375298117,1.1750003900396842
-2.724999638275439,1.1750003900415216
-2.77499963902164,1.1750003900452277
-2.8249996397689876,1.1750003900526858
-2.8749996405186193,1.1750003900676576
-2.9249996412727883,1.1750003900976356
-2.974999642035945,1.1750003901574997
-3.024999642816842,1.1750003902767108
-3.0749996436326414,1.1750003905134092
-3.1249996445168553,1.175000390981937
-3.1749996455346543,1.1750003919063499
-3.224999646812216,1.1750003937239888
-3.2749996485926802,1.1750003972850036
-3.3249996513421896,1.175000404234748
-3.374999655949544,1.1750004177426479
-3.4249996640994316,1.1750004438832298
-3.47499967896472,1.1750004942360492
-3.5249997064795675,1.1750005907461816
-3.574999757658454,1.175000774741609
-3.6249998527758627,1.175001123523133
-3.6750000288103952,1.1750017806057642
-3.725000352525641,1.1750030102850018
-3.7750009431052405,1.1750052949804806
-3.825002010630244,1.1750095066920263
-3.875003920137175,1.1750172046735532
-3.9250072956413655,1.1750311438212264
-3.975013183998901,1.1750561266593917
-4.025023303323623,1.17510039997484
-4.075040401075377,1.1751778851808936
-4.125068734997416,1.1753116293699457
-4.1751146516866235,1.1755389402825227
-4.225187151280278,1.175918653219611
-4.27529816742177,1.176540743723517
-4.325462046993515,1.177537853866949
-4.3756934269805035,1.1790970233325948
-4.426002555863286,1.1814679157468315
-4.476387517546662,1.1849614843543599
-4.5268244715551536,1.1899317177437803
-4.577260429795657,1.1967355769093269
-4.627616947088701,1.2056752860202564
-4.677811203003251,1.2169402553142195
-4.727783507240844,1.230567365470667
-4.777517683058697,1.2464276938960328
-4.827044679013529,1.26423927194415
-4.876426617968959,1.2835999572734345
-4.92572899261003,1.3040286447659113
-4.97499967180188,1.3250003922756999
-5.02427035099373,1.3459721397854456
-5.073572725634802,1.366400827277794
-5.1229546645902335,1.3857615126068663
-5.172481660545068,1.4035730906546904
-5.222215836362927,1.4194334190796865
-5.272188140600527,1.4330605292356933
-5.322382396515087,1.4443254985291525
-5.372738913808145,1.4532652076395256
-5.423174872048663,1.460069066804475
-5.473611826057173,1.4650393001932713
-5.523996787740569,1.4685328688001653
-5.574305916623371,1.4709037612137734
-5.624537296610378,1.4724629306788137
-5.674701176182141,1.4734600408216796
-5.724812192323648,1.4740821313250736
-5.774884691917313,1.4744618442617174
-5.824930608606528,1.4746891551739272
-5.874958942528572,1.4748228993626957
-5.924976040280324,1.4749003845685524
-5.974986159605041,1.4749446578838898
-6.024992047962567,1.474969640722026
-6.0749954234667465,1.4749835798697437
-6.124997332973664,1.4749912778513792
-6.174998400498653,1.4749954895630855
-6.224998991078238,1.4749977742587648
-6.274999314793471,1.4749990039382297
-6.324999490827991,1.474999661021103
-6.37499958594539,1.4750000098028724
-6.424999637124269,1.4750001937985395
-6.474999664639111,1.4750002903088986
-6.524999679504397,1.4750003406619259
-6.574999687654283,1.4750003668026934
-6.624999692261638,1.475000380310755
-6.674999695011149,1.4750003872606372
-6.724999696791616,1.4750003908217664
-6.774999698069181,1.4750003926394983
-6.824999699086984,1.4750003935639853
-6.8749996999712,1.475000394032571
-6.9249997007870014,1.4750003942693137
-6.974999701567901,1.4750003943885581
-7.024999702331058,1.4750003944484467
-7.074999703085229,1.475000394478442
-7.124999703834861,1.4750003944934262
-7.17499970458221,1.4750003945008932
-7.224999705328412,1.475000394504605
-7.2749997060740395,1.4750003945064463
-7.32499970681938,1.4750003945073573
-7.374999707564578,1.4750003945078074
-7.424999708309706,1.475000394508029
-7.4749997090547975,1.475000394508138
-7.5249997097998715,1.475000394508191
-7.574999710544937,1.4750003945082168
-7.624999711289999,1.4750003945082282
-7.674999712035059,1.4750003945082315
-7.724999712780119,1.4750003945082284
-7.774999713525181,1.4750003945082173
-7.824999714270248,1.4750003945081922
-7.874999715015324,1.4750003945081396
-7.924999715760419,1.4750003945080319
-7.97499971650555,1.4750003945078125
-8.024999717250756,1.475000394507367
-8.074999717996114,1.4750003945064645
-8.12499971874178,1.47500039450464
-8.174999719488056,1.4750003945009593
-8.224999720235559,1.4750003944935541
-8.274999720985507,1.4750003944786902
-8.324999721740319,1.4750003944489323
-8.374999722504777,1.475000394389516
-8.424999723288307,1.4750003942712144
-8.474999724109415,1.4750003940363592
-8.52499972500431,1.4750003935715577
-8.57499972604355,1.4750003926546613
-8.624999727364045,1.4750003908521476
-8.67499972923024,1.4750003873214932
-8.724999732150467,1.475000380432534
-8.774999737096778,1.4750003670460072
-8.824999745917577,1.4750003411470967
-8.87499976210652,1.475000291274064
-8.92499979222386,1.4750001957134964
-8.974999848500996,1.475000013591255
-9.024999953567278,1.4749996684921733
-9.075000148936663,1.474999018622289
-9.125000510063364,1.4749978030157316
-9.17500117269324,1.474995545663889
-9.225002378285536,1.4749913868479823
-9.275004550947264,1.4749837907105816
-9.325008425129816,1.474970046663643
-9.375015252608211,1.4749454355548113
-9.4250271286165,1.4749018663802573
-9.475047488403355,1.4748257066007984
-9.525081831664881,1.4746944403423834
-9.575138722996053,1.474471727814263
-9.6252310752091,1.4741004796600425
-9.675377629524618,1.4734938343357904
-9.725604393936777,1.4725246343324132
-9.775945628869072,1.4710153639315287
-9.826443938022308,1.4687326345531133
-9.87714950205699,1.4653927985309296
-9.92812005428895,1.460686717176287
-9.979426144044249,1.4543292889425605
-10.031168964716095,1.4461300779860518
-10.08351400781838,1.4360674854473168
-10.136723164720081,1.424345670684278
-10.19116180481272,1.4114208505578478
-10.247260013304928,1.3979874078429086
-10.305420332615967,1.3849149831608312
-10.365894839519767,1.3731331176791977
-10.428696367062637,1.36347497091713
-10.49361383195248,1.3565145493654163
-10.560295823279349,1.35247175512439
-10.628345988165883,1.3512235752630002
-10.697393817428917,1.352406218107171
-10.76713049932806,1.3555506873732832
-10.837316697485868,1.3601961928401767
-10.907773478054366,1.3659607092583355
-10.978365390539123,1.3725742639318086
-11.048980850001904,1.379890219833724
-11.119511752780374,1.3878889640658645
-11.18983230563748,1.3966833455884788
-11.259776331969286,1.4065291792592696
-11.330862798212241,1.4136242790052496
-11.402159387580747,1.4186401294198852
-11.473455976949255,1.4236559798345207
-11.544639961528139,1.4298739162028589
-11.614465052499558,1.4448447728509104
-11.681445235842904,1.469610170429692
-11.744214204264518,1.5036649275310126
-11.80149155369428,1.546314372078911
-11.852108901837891,1.5966885117226992
-11.895033721632831,1.6537597805321027
-11.929390403437006,1.716363999985348
-11.954478116309202,1.7832241266737234
-11.969785104034857,1.8529763023007964
